,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
94,Decision Tree,0.9,0.3,0.08,81.76620076238882,89.61352657004831,87.56884343036978,29.987293519695044
95,Decision Tree,0.9,0.4,0.08,85.00635324015248,92.10740439381611,89.06372934697089,39.96188055908513
96,Decision Tree,0.9,0.1,0.1,78.78017789072427,87.75181305398871,85.68056648308419,9.974587039390089
97,Decision Tree,0.9,0.15,0.1,79.28843710292249,87.89093825180433,86.23131392604249,14.993646759847522
98,Decision Tree,0.9,0.2,0.1,80.17789072426937,89.20686835650041,85.83792289535799,19.949174078780178
99,Decision Tree,0.9,0.25,0.1,82.02033036848793,89.96763754045307,87.49016522423288,24.968233799237613
100,Decision Tree,0.9,0.3,0.1,82.33799237611181,89.94368463395013,87.9622344610543,29.987293519695044
101,Decision Tree,0.9,0.4,0.1,85.06988564167726,92.66886326194398,88.51298190401259,39.96188055908513
102,Decision Tree,0.9,0.1,0.15,78.65311308767471,88.28828828828829,84.81510621557828,9.974587039390089
103,Decision Tree,0.9,0.15,0.15,80.3684879288437,87.8740157480315,87.8048780487805,14.993646759847522
104,Decision Tree,0.9,0.2,0.15,79.8602287166455,89.42148760330579,85.12981904012588,19.949174078780178
105,Decision Tree,0.9,0.25,0.15,82.02033036848793,90.49180327868852,86.86073957513769,24.968233799237613
106,Decision Tree,0.9,0.3,0.15,82.14739517153748,89.79099678456592,87.8835562549174,29.987293519695044
107,Decision Tree,0.9,0.4,0.15,84.81575603557815,92.08809135399673,88.82769472856019,39.96188055908513
108,Decision Tree,0.95,0.1,0.01,78.90724269377382,88.07785888077859,85.44453186467348,9.974587039390089
109,Decision Tree,0.95,0.15,0.01,79.66963151207116,87.35271013354281,87.49016522423288,14.993646759847522
110,Decision Tree,0.95,0.2,0.01,79.98729351969504,89.43894389438944,85.28717545239968,19.949174078780178
111,Decision Tree,0.95,0.25,0.01,82.97331639135959,90.73923639317628,87.8835562549174,24.968233799237613
112,Decision Tree,0.95,0.3,0.01,81.76620076238882,89.6774193548387,87.49016522423288,29.987293519695044
113,Decision Tree,0.95,0.4,0.01,85.06988564167726,92.45901639344262,88.74901652242329,39.96188055908513
114,Decision Tree,0.95,0.1,0.03,77.19186785260483,87.74834437086092,83.39889850511409,9.974587039390089
115,Decision Tree,0.95,0.15,0.03,80.62261753494282,87.734375,88.35562549173879,14.993646759847522
116,Decision Tree,0.95,0.2,0.03,80.55908513341804,89.25956061838893,86.30999213217939,19.949174078780178
117,Decision Tree,0.95,0.25,0.03,82.33799237611181,90.46454767726162,87.33280881195908,24.968233799237613
118,Decision Tree,0.95,0.3,0.03,82.46505717916138,90.02413515687851,88.0409126671912,29.987293519695044
119,Decision Tree,0.95,0.4,0.03,85.45108005082592,92.08400646203555,89.69315499606608,39.96188055908513
120,Decision Tree,0.95,0.1,0.05,78.90724269377382,88.20179007323027,85.28717545239968,9.974587039390089
121,Decision Tree,0.95,0.15,0.05,79.98729351969504,87.57861635220125,87.64752163650668,14.993646759847522
122,Decision Tree,0.95,0.2,0.05,80.17789072426937,89.46502057613169,85.52321007081038,19.949174078780178
123,Decision Tree,0.95,0.25,0.05,82.78271918678526,90.3225806451613,88.1195908733281,24.968233799237613
