,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
126,SVM,0.95,0.1,0.08,98.98348157560356,99.06176700547303,99.6852871754524,84.62515883100382
127,SVM,0.95,0.15,0.08,98.856416772554,98.75486381322958,99.8426435877262,83.41804320203303
128,SVM,0.95,0.2,0.08,98.72935196950445,98.75292283710054,99.6852871754524,82.46505717916138
129,SVM,0.95,0.25,0.08,99.36467598475222,99.29632525410477,99.9213217938631,86.59466327827192
130,SVM,0.95,0.3,0.08,99.11054637865311,98.9867498051442,99.9213217938631,86.72172808132147
131,SVM,0.95,0.4,0.08,99.1740787801779,99.06396255850234,99.9213217938631,88.75476493011436
132,SVM,0.95,0.1,0.1,99.04701397712833,98.90965732087227,99.9213217938631,84.62515883100382
133,SVM,0.95,0.15,0.1,99.04701397712833,98.98595943837753,99.8426435877262,85.06988564167726
134,SVM,0.95,0.2,0.1,99.04701397712833,98.90965732087227,99.9213217938631,85.5146124523507
135,SVM,0.95,0.25,0.1,99.36467598475222,99.29632525410477,99.9213217938631,88.0559085133418
136,SVM,0.95,0.3,0.1,99.23761118170268,99.14129586260734,99.9213217938631,86.84879288437102
137,SVM,0.95,0.4,0.1,99.11054637865311,98.9867498051442,99.9213217938631,88.18297331639135
138,SVM,0.95,0.1,0.15,99.30114358322744,99.21875,99.9213217938631,87.80177890724269
139,SVM,0.95,0.15,0.15,99.30114358322744,99.21875,99.9213217938631,88.56416772554003
140,SVM,0.95,0.2,0.15,99.36467598475222,99.29632525410477,99.9213217938631,87.73824650571791
141,SVM,0.95,0.25,0.15,99.11054637865311,98.9867498051442,99.9213217938631,87.48411689961881
142,SVM,0.95,0.3,0.15,99.23761118170268,99.14129586260734,99.9213217938631,88.43710292249047
143,SVM,0.95,0.4,0.15,99.1740787801779,99.06396255850234,99.9213217938631,87.99237611181702
144,SVM,0.99,0.1,0.01,99.93646759847522,100.0,99.9213217938631,98.284625158831
145,SVM,0.99,0.15,0.01,99.93646759847522,100.0,99.9213217938631,98.47522236340534
146,SVM,0.99,0.2,0.01,99.93646759847522,100.0,99.9213217938631,98.41168996188055
147,SVM,0.99,0.25,0.01,99.93646759847522,100.0,99.9213217938631,98.72935196950445
148,SVM,0.99,0.3,0.01,99.93646759847522,100.0,99.9213217938631,98.66581956797967
149,SVM,0.99,0.4,0.01,99.93646759847522,100.0,99.9213217938631,98.72935196950445
150,SVM,0.99,0.1,0.03,99.93646759847522,100.0,99.9213217938631,98.91994917407878
151,SVM,0.99,0.15,0.03,99.93646759847522,100.0,99.9213217938631,98.98348157560356
152,SVM,0.99,0.2,0.03,99.93646759847522,100.0,99.9213217938631,98.91994917407878
153,SVM,0.99,0.25,0.03,99.93646759847522,100.0,99.9213217938631,98.72935196950445
154,SVM,0.99,0.3,0.03,99.93646759847522,100.0,99.9213217938631,98.79288437102923
155,SVM,0.99,0.4,0.03,99.93646759847522,100.0,99.9213217938631,98.98348157560356
156,SVM,0.99,0.1,0.05,99.93646759847522,100.0,99.9213217938631,99.11054637865311
157,SVM,0.99,0.15,0.05,99.93646759847522,100.0,99.9213217938631,99.1740787801779
158,SVM,0.99,0.2,0.05,99.93646759847522,100.0,99.9213217938631,98.79288437102923
159,SVM,0.99,0.25,0.05,99.93646759847522,100.0,99.9213217938631,98.98348157560356
160,SVM,0.99,0.3,0.05,99.93646759847522,100.0,99.9213217938631,99.04701397712833
161,SVM,0.99,0.4,0.05,99.93646759847522,100.0,99.9213217938631,99.23761118170268
162,SVM,0.99,0.1,0.08,99.93646759847522,100.0,99.9213217938631,98.856416772554
163,SVM,0.99,0.15,0.08,99.93646759847522,100.0,99.9213217938631,99.11054637865311
164,SVM,0.99,0.2,0.08,99.93646759847522,100.0,99.9213217938631,98.79288437102923
165,SVM,0.99,0.25,0.08,100.0,100.0,100.0,99.23761118170268
166,SVM,0.99,0.3,0.08,99.93646759847522,100.0,99.9213217938631,99.1740787801779
167,SVM,0.99,0.4,0.08,99.93646759847522,100.0,99.9213217938631,99.11054637865311
168,SVM,0.99,0.1,0.1,99.93646759847522,100.0,99.9213217938631,99.1740787801779
169,SVM,0.99,0.15,0.1,99.93646759847522,100.0,99.9213217938631,99.1740787801779
170,SVM,0.99,0.2,0.1,99.93646759847522,100.0,99.9213217938631,99.11054637865311
171,SVM,0.99,0.25,0.1,99.93646759847522,100.0,99.9213217938631,99.1740787801779
172,SVM,0.99,0.3,0.1,99.93646759847522,100.0,99.9213217938631,99.04701397712833
173,SVM,0.99,0.4,0.1,99.93646759847522,100.0,99.9213217938631,99.11054637865311
174,SVM,0.99,0.1,0.15,100.0,100.0,100.0,99.23761118170268
175,SVM,0.99,0.15,0.15,99.93646759847522,100.0,99.9213217938631,98.98348157560356
176,SVM,0.99,0.2,0.15,99.93646759847522,100.0,99.9213217938631,99.30114358322744
177,SVM,0.99,0.25,0.15,99.93646759847522,100.0,99.9213217938631,99.1740787801779
178,SVM,0.99,0.3,0.15,99.93646759847522,100.0,99.9213217938631,99.23761118170268
179,SVM,0.99,0.4,0.15,99.93646759847522,100.0,99.9213217938631,99.11054637865311
