,model,threshold,split_1,split_2,accuracy,human effort
,Decision Tree,0.99,0.2,0.15,80.99606815,19.92136304
,Decision Tree,0.99,0.25,0.15,83.61730013,24.9017038
,Decision Tree,0.99,0.3,0.15,86.36959371,29.88204456
,Decision Tree,0.99,0.4,0.15,86.10747051,39.97378768
,Logistic Regression,0.8,0.1,0.01,89.12188729,22.93577982
,Logistic Regression,0.8,0.15,0.01,91.74311927,32.24115334
,Logistic Regression,0.8,0.2,0.01,92.26736566,36.56618611
,Logistic Regression,0.8,0.25,0.01,92.52948886,39.31847969
,Logistic Regression,0.8,0.3,0.01,93.44692005,44.42988204
,Logistic Regression,0.8,0.4,0.01,95.15072084,54.25950197
,Logistic Regression,0.8,0.1,0.03,89.51507208,24.3774574
,Logistic Regression,0.8,0.15,0.03,91.74311927,32.50327654
,Logistic Regression,0.8,0.2,0.03,92.26736566,36.9593709
,Logistic Regression,0.8,0.25,0.03,92.52948886,39.58060288
,Logistic Regression,0.8,0.3,0.03,93.44692005,45.08519004
,Logistic Regression,0.8,0.4,0.03,95.15072084,54.25950197
,Logistic Regression,0.8,0.1,0.05,89.90825688,25.68807339
,Logistic Regression,0.8,0.15,0.05,91.74311927,32.63433814
,Logistic Regression,0.8,0.2,0.05,92.26736566,36.9593709
,Logistic Regression,0.8,0.25,0.05,92.52948886,39.44954128
,Logistic Regression,0.8,0.3,0.05,93.57798165,44.82306684
,Logistic Regression,0.8,0.4,0.05,95.15072084,54.25950197
,Logistic Regression,0.8,0.1,0.08,90.30144168,26.08125819
,Logistic Regression,0.8,0.15,0.08,91.74311927,32.50327654
,Logistic Regression,0.8,0.2,0.08,92.26736566,36.9593709
,Logistic Regression,0.8,0.25,0.08,92.52948886,39.71166448
,Logistic Regression,0.8,0.3,0.08,93.57798165,45.34731324
,Logistic Regression,0.8,0.4,0.08,95.15072084,54.25950197
,Logistic Regression,0.8,0.1,0.1,90.30144168,26.86762779
,Logistic Regression,0.8,0.15,0.1,91.74311927,32.89646134
,Logistic Regression,0.8,0.2,0.1,92.26736566,36.9593709
,Logistic Regression,0.8,0.25,0.1,92.52948886,39.71166448
