Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,original,high_rain,high_fog,light_fog,moderate_fog,HF_PSNR,LF_PSNR,MF_PSNR,HF_SSIM,LF_SSIM,MF_SSIM,HF_CPL,LF_CPL,MF_CPL,HF_CS,LF_CS,MF_CS,MF_SSS1,HF_KL,HF_MSE,HF_WD,MF_WD,MF_MSE,MF_KL,MF_TSI
27,27,27,27,27,27,27,27,27,27,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z413_20200416_OH01_DG06_2_7.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1674Z413_20200416_OH01_DG06_2_7_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1674Z413_20200416_OH01_DG06_2_7_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1674Z413_20200416_OH01_DG06_2_7_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1674Z413_20200416_OH01_DG06_2_7_torchvision.jpg,25.30518521,12.22135373,15.42403827,0.933879025,0.669061491,0.826391775,13.713511,68.561935,38.61975,0.92239916,0.45207116,0.75055516,0.021439096,0.4414400944659479,30.6731689453125,8.558807373046871,20.413452148437504,58.611515299479166,0.7580392049774541,0.803369618395303
28,28,28,28,28,28,28,28,28,28,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z413_20200416_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1674Z413_20200416_OH01_DG06_2_8_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1674Z413_20200416_OH01_DG06_2_8_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1674Z413_20200416_OH01_DG06_2_8_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1674Z413_20200416_OH01_DG06_2_8_torchvision.jpg,22.8822064,24.47565953,19.26422574,0.929719036,0.941022644,0.907231771,15.045865,13.48139,22.123158,0.9098999,0.9089224,0.84596753,0.022941682,0.5161670543082999,44.2275858561198,10.777929687499997,10.83458251953125,51.6720703125,0.9312317434523943,0.981158268101762
29,29,29,29,29,29,29,29,29,29,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z812_20200416_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1674Z812_20200416_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1674Z812_20200416_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1674Z812_20200416_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1674Z812_20200416_OH01_DG06_2_21_torchvision.jpg,14.61323626,20.95820476,13.19872573,0.800117999,0.868092399,0.770940502,32.9872,31.106266,39.81182,0.8521793,0.87320715,0.82845795,0.041660476,0.4123279441124017,58.42576904296875,15.8888916015625,16.825946044921874,49.51410929361979,inf,3.666236545988258
30,30,30,30,30,30,30,30,30,30,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z812_20200416_OH01_DG06_2_25.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1674Z812_20200416_OH01_DG06_2_25_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1674Z812_20200416_OH01_DG06_2_25_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1674Z812_20200416_OH01_DG06_2_25_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1674Z812_20200416_OH01_DG06_2_25_torchvision.jpg,19.33350304,9.494966084,16.79540676,0.898970662,0.776436237,0.368945618,15.455566,30.868988,62.392082,0.8709147,0.7207472,0.08899131,0.012202861,-0.1169181230840592,63.07726440429688,15.919769287109377,26.108728027343748,93.46023152669272,inf,3.58904109589041
31,31,31,31,31,31,31,31,31,31,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1675S482_20200409_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1675S482_20200409_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1675S482_20200409_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1675S482_20200409_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1675S482_20200409_OH01_DG06_2_13_torchvision.jpg,20.28624733,18.00361496,21.36992506,0.924636108,0.891373751,0.940301762,11.094142,17.29634,9.548952,0.89020365,0.84171075,0.9076488,0.016280781,0.0911187701971697,54.102274576822914,13.159295654296876,12.4542724609375,66.60552164713542,-0.0137425105355328,0.0666707436399214
32,32,32,32,32,32,32,32,32,32,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1676Z713_20200403_OH01_DG06_2_18.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1676Z713_20200403_OH01_DG06_2_18_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1676Z713_20200403_OH01_DG06_2_18_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1676Z713_20200403_OH01_DG06_2_18_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1676Z713_20200403_OH01_DG06_2_18_torchvision.jpg,15.13874699,16.02733197,13.96794409,0.841187968,0.867341475,0.796156231,26.32483,19.631199,30.759842,0.88346165,0.9004716,0.8284211,0.010023484,0.9912526049498211,37.03509724934896,31.02373657226563,24.73270874023437,58.504652913411455,0.7693329872846,1.8153008806262232
33,33,33,33,33,33,33,33,33,33,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1676Z713_20200403_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1676Z713_20200403_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1676Z713_20200403_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1676Z713_20200403_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1676Z713_20200403_OH01_DG06_2_21_torchvision.jpg,12.8744433,14.43176298,11.51443078,0.778017751,0.811538672,0.653914003,29.617489,25.122486,62.329998,0.82220936,0.8432415,0.5215156,0.01270659,1.001700491517437,52.072102864583336,33.50087890625,28.57782592773437,44.67955525716146,0.9322930747364176,3.760004892367905
34,34,34,34,34,34,34,34,34,34,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678F614_20200514_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1678F614_20200514_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1678F614_20200514_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1678F614_20200514_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1678F614_20200514_OH01_DG06_2_13_torchvision.jpg,18.93637063,14.09299654,12.99935627,0.878867264,0.798332592,0.647565361,34.20762,52.567688,121.02507,0.8399466,0.765262,0.14024414,0.064563796,0.8868675539570386,24.29477945963541,11.643524169921877,19.58595581054688,63.8158935546875,0.6177766602408109,5.216371086105675
35,35,35,35,35,35,35,35,35,35,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678F614_20200514_OH01_DG06_2_27.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1678F614_20200514_OH01_DG06_2_27_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1678F614_20200514_OH01_DG06_2_27_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1678F614_20200514_OH01_DG06_2_27_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1678F614_20200514_OH01_DG06_2_27_torchvision.jpg,16.27300482,18.8385712,19.67106892,0.866555135,0.892561339,0.908122629,22.97958,26.74258,16.504955,0.8369695,0.8044888,0.8844862,0.014610504,0.7906568845320548,63.08672281901042,13.08350830078125,5.304058837890624,23.20702107747396,0.1651824415875072,0.5171171722113517
36,36,36,36,36,36,36,36,36,36,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678F614_20200514_OH01_DG06_2_28.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1678F614_20200514_OH01_DG06_2_28_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1678F614_20200514_OH01_DG06_2_28_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1678F614_20200514_OH01_DG06_2_28_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1678F614_20200514_OH01_DG06_2_28_torchvision.jpg,11.4958046,19.911455,15.5471671,0.690451519,0.884049571,0.787012695,70.342766,20.250507,53.99343,0.21784776,0.8476788,0.5074294,0.031133698,0.6752207457043956,68.12298177083333,16.041131591796873,7.210583496093751,47.56663208007812,inf,2.0588613013698627
37,37,37,37,37,37,37,37,37,37,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678H971_20200514_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1678H971_20200514_OH01_DG06_2_17_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1678H971_20200514_OH01_DG06_2_17_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1678H971_20200514_OH01_DG06_2_17_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1678H971_20200514_OH01_DG06_2_17_torchvision.jpg,12.93046352,14.21822471,23.01598129,0.779989278,0.784376861,0.919951023,52.538185,66.878555,14.265833,0.5969456,0.4712235,0.9100455,0.00781835,0.2265088619338746,63.42517903645833,19.9170166015625,5.810278320312502,47.81351318359375,0.0704734259718328,0.2423801369863021
38,38,38,38,38,38,38,38,38,38,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678H971_20200514_OH01_DG06_2_32.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1678H971_20200514_OH01_DG06_2_32_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1678H971_20200514_OH01_DG06_2_32_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1678H971_20200514_OH01_DG06_2_32_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1678H971_20200514_OH01_DG06_2_32_torchvision.jpg,11.1423049,18.28258685,11.90001663,0.697885733,0.879660096,0.770294632,66.986534,36.308853,43.222664,0.3237796,0.71539575,0.6446689,0.015238375,inf,57.58454793294271,20.92264404296875,21.13213500976563,54.70506184895833,0.9303161507115868,3.0142857142857142
39,39,39,39,39,39,39,39,39,39,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678H971_20200514_OH01_DG06_2_33.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1678H971_20200514_OH01_DG06_2_33_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1678H971_20200514_OH01_DG06_2_33_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1678H971_20200514_OH01_DG06_2_33_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1678H971_20200514_OH01_DG06_2_33_torchvision.jpg,16.16120315,18.02460586,15.99424476,0.774351278,0.817509468,0.830618101,61.32699,69.90537,45.610878,0.63700026,0.5717222,0.74674255,0.005214328,inf,42.77697347005208,15.655218505859372,15.506506347656249,71.45388997395834,inf,2.185714285714285
40,40,40,40,40,40,40,40,40,40,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1679R341_20200409_OH01_DG06_2_11_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1679R341_20200409_OH01_DG06_2_11_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1679R341_20200409_OH01_DG06_2_11_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1679R341_20200409_OH01_DG06_2_11_torchvision.jpg,16.02033222,21.24233555,14.54160557,0.825597881,0.893716386,0.832505138,36.934273,16.313335,36.757774,0.6428342,0.87426984,0.6468251,0.016036633,inf,49.10953979492187,17.2755615234375,21.71129760742187,55.57157796223958,0.8682768651952544,1.176027397260274
41,41,41,41,41,41,41,41,41,41,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1679R341_20200409_OH01_DG06_2_12_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1679R341_20200409_OH01_DG06_2_12_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1679R341_20200409_OH01_DG06_2_12_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1679R341_20200409_OH01_DG06_2_12_torchvision.jpg,13.80378284,23.0625897,16.92910888,0.679349308,0.861514601,0.828110274,92.67643,39.950768,53.696156,0.550023,0.8382145,0.7715065,0.034519587,0.5511368178402807,47.79995524088542,14.436297607421874,30.23718872070312,1.98790283203125,inf,2.041976516634053
42,42,42,42,42,42,42,42,42,42,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1679R341_20200409_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1679R341_20200409_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1679R341_20200409_OH01_DG06_2_13_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1679R341_20200409_OH01_DG06_2_13_torchvision.jpg,12.91984102,16.60503471,11.79166782,0.633199423,0.746277424,0.588770583,94.82541,69.59621,109.818886,0.5133187,0.6803845,0.377003,0.095762625,inf,48.79019165039063,18.80858154296875,16.089562988281248,44.99118041992188,inf,5.439915606653619
43,43,43,43,43,43,43,43,43,43,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_29.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1679R341_20200409_OH01_DG06_2_29_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1679R341_20200409_OH01_DG06_2_29_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1679R341_20200409_OH01_DG06_2_29_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1679R341_20200409_OH01_DG06_2_29_torchvision.jpg,19.20231021,13.90295921,13.65020957,0.850369649,0.594274744,0.55967459,20.475216,49.52357,54.57836,0.7795299,0.38601807,0.22714016,0.029273536,-0.0351752394101163,47.72095540364583,11.80277099609375,26.79093627929687,55.32237141927083,0.3197749687194511,4.741175391389433
44,44,44,44,44,44,44,44,44,44,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_30.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1679R341_20200409_OH01_DG06_2_30_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1679R341_20200409_OH01_DG06_2_30_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1679R341_20200409_OH01_DG06_2_30_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1679R341_20200409_OH01_DG06_2_30_torchvision.jpg,7.742584064,17.39185586,16.8036911,0.450043327,0.685458236,0.765896064,68.98868,62.41062,38.944195,0.041257624,0.3339986,0.6549206,0.023516888,0.0723722978545918,59.08608601888021,19.337854003906248,20.50732421875,71.7804178873698,-0.0913832039930583,2.7548434442270056
45,45,45,45,45,45,45,45,45,45,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1773A891_20200416_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1773A891_20200416_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1773A891_20200416_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1773A891_20200416_OH01_DG06_2_21_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1773A891_20200416_OH01_DG06_2_21_torchvision.jpg,21.28341622,18.97673255,13.03899367,0.852011115,0.851600568,0.619127501,37.529427,28.465631,107.87083,0.88161826,0.9107963,0.5956768,0.047786344,0.4491195825418952,36.57652994791667,10.671215820312495,11.88269653320312,43.39770100911458,inf,5.196367416829745
46,46,46,46,46,46,46,46,46,46,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1773A891_20200416_OH01_DG06_2_25.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1773A891_20200416_OH01_DG06_2_25_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1773A891_20200416_OH01_DG06_2_25_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1773A891_20200416_OH01_DG06_2_25_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1773A891_20200416_OH01_DG06_2_25_torchvision.jpg,12.0950396,13.38073329,14.27337996,0.691402711,0.671922532,0.775082803,73.97813,77.36712,52.47074,0.6346785,0.6134265,0.758913,0.014461486,-0.0425974165246881,59.22758382161458,20.24734497070313,18.053308105468748,60.14662272135417,0.0811205335177382,3.011711105675147
