,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
,Logistic Regression,0.95,0.15,0.1,99.01112485,99.01701323,99.46828712,71.29789864
,Logistic Regression,0.95,0.2,0.1,98.93695921,99.12746586,99.24041018,71.71817058
,Logistic Regression,0.95,0.25,0.1,98.96168109,98.94219872,99.46828712,73.34981459
,Logistic Regression,0.95,0.3,0.1,99.15945612,99.09331318,99.62020509,76.46477132
,Logistic Regression,0.95,0.4,0.1,99.11001236,99.0926276,99.54424611,79.67861557
,Logistic Regression,0.95,0.1,0.15,98.98640297,99.12812737,99.31636916,70.21013597
,Logistic Regression,0.95,0.15,0.15,99.01112485,99.05410518,99.43030763,71.32262052
,Logistic Regression,0.95,0.2,0.15,98.93695921,98.97881997,99.39232814,72.60815822
,Logistic Regression,0.95,0.25,0.15,99.28306551,99.24357035,99.65818458,76.31644005
,Logistic Regression,0.95,0.3,0.15,99.11001236,99.01849755,99.62020509,76.21755253
,Logistic Regression,0.95,0.4,0.15,99.13473424,99.09297052,99.5822256,79.75278121
,Logistic Regression,0.99,0.1,0.01,99.72805933,99.73444613,99.84808204,88.50432633
,Logistic Regression,0.99,0.15,0.01,99.75278121,99.77229602,99.84808204,89.86402967
,Logistic Regression,0.99,0.2,0.01,99.80222497,99.84808204,99.84808204,90.82818294
,Logistic Regression,0.99,0.25,0.01,99.85166873,99.88606153,99.88606153,91.07540173
,Logistic Regression,0.99,0.3,0.01,99.75278121,99.73454683,99.88606153,90.82818294
,Logistic Regression,0.99,0.4,0.01,99.77750309,99.7723824,99.88606153,92.55871446
,Logistic Regression,0.99,0.1,0.03,99.82694685,99.88601824,99.84808204,90.30902349
,Logistic Regression,0.99,0.15,0.03,99.80222497,99.84808204,99.84808204,91.05067985
,Logistic Regression,0.99,0.2,0.03,99.80222497,99.84808204,99.84808204,91.10012361
,Logistic Regression,0.99,0.25,0.03,99.87639061,99.92401216,99.88606153,91.44622991
,Logistic Regression,0.99,0.3,0.03,99.87639061,99.92401216,99.88606153,92.38566131
,Logistic Regression,0.99,0.4,0.03,99.87639061,99.92401216,99.88606153,93.07787392
,Logistic Regression,0.99,0.1,0.05,99.82694685,99.88601824,99.84808204,89.83930779
,Logistic Regression,0.99,0.15,0.05,99.82694685,99.88601824,99.84808204,91.27317676
,Logistic Regression,0.99,0.2,0.05,99.82694685,99.88601824,99.84808204,91.52039555
,Logistic Regression,0.99,0.25,0.05,99.92583436,100,99.88606153,92.60815822
,Logistic Regression,0.99,0.3,0.05,99.87639061,99.92401216,99.88606153,92.53399258
,Logistic Regression,0.99,0.4,0.05,99.85166873,99.88606153,99.88606153,93.37453646
,Logistic Regression,0.99,0.1,0.08,99.90111248,100,99.84808204,91.37206428
,Logistic Regression,0.99,0.15,0.08,99.90111248,100,99.84808204,91.79233622
,Logistic Regression,0.99,0.2,0.08,99.85166873,99.92398328,99.84808204,91.8170581
,Logistic Regression,0.99,0.25,0.08,99.87639061,99.92401216,99.88606153,92.9789864
,Logistic Regression,0.99,0.3,0.08,99.82694685,99.81031866,99.92404102,92.6328801
,Logistic Regression,0.99,0.4,0.08,99.87639061,99.92401216,99.88606153,94.51174289
,Logistic Regression,0.99,0.1,0.1,99.85166873,99.92398328,99.84808204,91.86650185
,Logistic Regression,0.99,0.15,0.1,99.85166873,99.92398328,99.84808204,91.24845488
,Logistic Regression,0.99,0.2,0.1,99.85166873,99.92398328,99.84808204,92.92954265
,Logistic Regression,0.99,0.25,0.1,99.87639061,99.92401216,99.88606153,92.88009889
,Logistic Regression,0.99,0.3,0.1,99.92583436,100,99.88606153,93.4487021
,Logistic Regression,0.99,0.4,0.1,99.87639061,99.92401216,99.88606153,94.36341162
,Logistic Regression,0.99,0.1,0.15,99.87639061,99.96197719,99.84808204,91.56983931
,Logistic Regression,0.99,0.15,0.15,99.90111248,100,99.84808204,91.96538937
,Logistic Regression,0.99,0.2,0.15,99.87639061,99.96197719,99.84808204,93.00370828
,Logistic Regression,0.99,0.25,0.15,99.87639061,99.92401216,99.88606153,93.05315204
,Logistic Regression,0.99,0.3,0.15,99.95055624,100,99.92404102,93.64647713
,Logistic Regression,0.99,0.4,0.15,99.87639061,99.92401216,99.88606153,95.30284302
,Random Forest,0.8,0.1,0.01,96.86032138,96.57992565,98.67071781,22.54635352
,Random Forest,0.8,0.1,0.03,96.98393078,96.79463287,98.63273832,23.63411619
,Random Forest,0.8,0.1,0.05,97.10754017,96.83544304,98.78465629,24.94437577
,Random Forest,0.8,0.1,0.08,97.18170581,96.8389736,98.89859476,25.56242274
,Random Forest,0.8,0.1,0.1,97.25587145,96.98211624,98.86061527,25.95797281
,Random Forest,0.8,0.15,0.01,97.05809642,96.79821296,98.74667679,26.8974042
,Random Forest,0.8,0.1,0.15,97.35475896,97.05663189,98.93657425,26.8974042
,Random Forest,0.85,0.1,0.01,97.65142151,97.49251497,98.93657425,27.14462299
,Random Forest,0.8,0.15,0.03,97.20642769,96.9099032,98.86061527,27.93572311
,Random Forest,0.8,0.15,0.05,97.20642769,96.97986577,98.78465629,28.55377009
,Random Forest,0.85,0.1,0.03,97.79975278,97.53363229,99.12647171,28.6526576
,Random Forest,0.8,0.15,0.08,97.25587145,96.98211624,98.86061527,28.92459827
,Random Forest,0.8,0.15,0.1,97.25587145,96.98211624,98.86061527,29.14709518
,Random Forest,0.85,0.1,0.05,97.92336218,97.64485981,99.20243069,29.74042027
,Random Forest,0.8,0.15,0.15,97.35475896,97.0917226,98.89859476,30.28430161
,Random Forest,0.85,0.1,0.08,97.84919654,97.6065819,99.12647171,30.48207664
,Random Forest,0.85,0.1,0.1,97.87391842,97.53639418,99.24041018,31.07540173
,Random Forest,0.85,0.15,0.01,97.92336218,97.6092641,99.24041018,31.10012361
,Random Forest,0.8,0.2,0.01,97.52781211,97.34579439,98.89859476,31.84177998
,Random Forest,0.85,0.15,0.03,97.94808405,97.68137622,99.20243069,32.06427689
,Random Forest,0.85,0.1,0.15,98.04697157,97.75617053,99.27838967,32.33621755
,Random Forest,0.8,0.2,0.03,97.65142151,97.42152466,99.01253323,32.75648949
,Random Forest,0.8,0.2,0.05,97.67614339,97.60029996,98.86061527,33.25092707
,Random Forest,0.85,0.15,0.05,98.04697157,97.79191617,99.24041018,33.30037083
,Random Forest,0.9,0.1,0.01,98.34363412,98.23308271,99.24041018,33.62175525
,Random Forest,0.85,0.15,0.08,98.04697157,97.86356822,99.1644512,33.86897404
,Random Forest,0.8,0.2,0.08,97.87391842,97.71449981,99.05051272,34.21508035
,Random Forest,0.85,0.15,0.1,98.09641533,97.86516854,99.24041018,34.33868974
,Random Forest,0.8,0.2,0.1,97.8986403,97.71535581,99.08849221,34.41285538
,Random Forest,0.85,0.15,0.15,98.17058096,97.97525309,99.24041018,35.05562423
,Random Forest,0.9,0.1,0.03,98.31891224,98.26872412,99.1644512,35.10506799
,Random Forest,0.8,0.2,0.15,97.92336218,97.75196703,99.08849221,35.27812114
,Random Forest,0.85,0.2,0.01,98.12113721,97.97373358,99.1644512,35.30284302
,Random Forest,0.8,0.25,0.01,97.70086527,97.45889387,99.05051272,35.77255871
,Random Forest,0.9,0.1,0.05,98.44252163,98.41748304,99.20243069,36.19283066
,Random Forest,0.85,0.2,0.03,98.26946848,98.12241833,99.24041018,36.73671199
,Random Forest,0.8,0.25,0.03,97.84919654,97.57100149,99.1644512,36.90976514
,Random Forest,0.9,0.15,0.01,98.49196539,98.3095417,99.39232814,37.20642769
,Random Forest,0.85,0.2,0.05,98.368356,98.23374671,99.27838967,37.65142151
,Random Forest,0.8,0.25,0.05,97.87391842,97.64309764,99.12647171,37.70086527
,Random Forest,0.9,0.1,0.08,98.51668727,98.3828507,99.35434865,37.72558714
,Random Forest,0.85,0.2,0.08,98.41779975,98.27132657,99.31636916,38.14585909
,Random Forest,0.8,0.25,0.08,97.94808405,97.68137622,99.20243069,38.31891224
,Random Forest,0.8,0.25,0.1,97.97280593,97.68224299,99.24041018,38.51668727
,Random Forest,0.9,0.1,0.1,98.54140915,98.49284099,99.27838967,38.51668727
,Random Forest,0.85,0.2,0.1,98.44252163,98.30827068,99.31636916,38.81334981
,Random Forest,0.9,0.15,0.03,98.66501854,98.49567507,99.46828712,39.01112485
,Random Forest,0.85,0.2,0.15,98.46724351,98.34524257,99.31636916,39.28306551
,Random Forest,0.85,0.25,0.01,98.22002472,97.94084613,99.35434865,39.35723115
,Random Forest,0.8,0.25,0.15,98.04697157,97.75617053,99.27838967,39.5302843
,Random Forest,0.9,0.15,0.05,98.64029666,98.42223892,99.50626662,39.62917182
,Random Forest,0.9,0.1,0.15,98.5908529,98.42105263,99.43030763,40.07416564
,Random Forest,0.8,0.3,0.01,97.7750309,97.53271028,99.08849221,40.12360939
,Random Forest,0.9,0.15,0.08,98.7144623,98.56981558,99.46828712,40.69221261
,Random Forest,0.9,0.2,0.01,98.66501854,98.56873823,99.39232814,40.84054388
,Random Forest,0.85,0.25,0.03,98.41779975,98.23507323,99.35434865,40.91470952
,Random Forest,0.8,0.3,0.03,97.8986403,97.64397906,99.1644512,41.16192831
,Random Forest,0.9,0.15,0.1,98.78862794,98.60797592,99.54424611,41.16192831
,Random Forest,0.85,0.25,0.05,98.39307787,98.1981982,99.35434865,41.43386897
,Random Forest,0.8,0.3,0.05,97.99752781,97.68310912,99.27838967,41.80469716
,Random Forest,0.85,0.25,0.08,98.39307787,98.16204051,99.39232814,42.05191595
,Random Forest,0.9,0.15,0.15,98.81334981,98.68173258,99.50626662,42.05191595
,Random Forest,0.8,0.3,0.08,98.07169345,97.79274224,99.27838967,42.24969098
,Random Forest,0.9,0.2,0.03,98.7144623,98.56981558,99.46828712,42.52163164
,Random Forest,0.8,0.3,0.1,98.12113721,97.83015339,99.31636916,42.64524104
,Random Forest,0.85,0.25,0.1,98.56613103,98.38406614,99.43030763,42.76885043
,Random Forest,0.95,0.1,0.01,99.03584672,98.94339623,99.5822256,43.01606922
,Random Forest,0.85,0.25,0.15,98.51668727,98.2739212,99.46828712,43.16440049
,Random Forest,0.8,0.3,0.15,98.14585909,97.86676647,99.31636916,43.18912237
,Random Forest,0.9,0.2,0.05,98.78862794,98.71794872,99.43030763,43.21384425
,Random Forest,0.85,0.3,0.01,98.34363412,98.12453113,99.35434865,43.53522868
,Random Forest,0.9,0.2,0.08,98.78862794,98.68123587,99.46828712,43.88133498
,Random Forest,0.9,0.25,0.01,98.68974042,98.56927711,99.43030763,44.27688504
,Random Forest,0.9,0.2,0.1,98.86279357,98.75612514,99.50626662,44.4499382
,Random Forest,0.85,0.3,0.03,98.44252163,98.27197596,99.35434865,44.87021014
,Random Forest,0.9,0.2,0.15,98.91223733,98.83062995,99.50626662,45.09270705
,Random Forest,0.85,0.3,0.05,98.46724351,98.30890643,99.35434865,45.41409147
,Random Forest,0.95,0.1,0.03,99.184178,99.09365559,99.65818458,46.00741656
,Random Forest,0.9,0.25,0.03,98.86279357,98.75612514,99.50626662,46.18046972
,Random Forest,0.85,0.3,0.08,98.54140915,98.34710744,99.43030763,46.52657602
,Random Forest,0.85,0.3,0.1,98.5908529,98.42105263,99.43030763,46.5512979
,Random Forest,0.95,0.15,0.01,99.11001236,99.12977677,99.50626662,46.65018541
,Random Forest,0.85,0.3,0.15,98.5908529,98.42105263,99.43030763,47.31767614
,Random Forest,0.9,0.25,0.05,98.96168109,98.86835157,99.54424611,47.39184178
,Random Forest,0.95,0.1,0.05,99.30778739,99.3558166,99.5822256,47.56489493
,Random Forest,0.9,0.25,0.08,99.01112485,98.90607318,99.5822256,48.1829419
,Random Forest,0.9,0.25,0.1,99.08529048,98.98113208,99.62020509,48.67737948
,Random Forest,0.9,0.3,0.01,98.83807169,98.82930514,99.39232814,48.72682324
,Random Forest,0.95,0.2,0.01,99.15945612,99.09331318,99.62020509,49.24598269
,Random Forest,0.8,0.4,0.01,98.17058096,98.08342728,99.12647171,49.36959209
,Random Forest,0.95,0.15,0.03,99.30778739,99.31843998,99.62020509,49.44375773
,Random Forest,0.95,0.1,0.08,99.33250927,99.31869796,99.65818458,49.592089
,Random Forest,0.9,0.25,0.15,99.13473424,99.05589124,99.62020509,49.64153276
,Random Forest,0.9,0.3,0.03,98.88751545,98.83018868,99.46828712,49.98763906
,Random Forest,0.8,0.4,0.03,98.2447466,98.15789474,99.1644512,50.21013597
,Random Forest,0.8,0.4,0.05,98.31891224,98.2324182,99.20243069,50.48207664
,Random Forest,0.95,0.1,0.1,99.35723115,99.31895573,99.69616407,50.48207664
,Random Forest,0.9,0.3,0.05,99.01112485,99.01701323,99.46828712,50.90234858
,Random Forest,0.8,0.4,0.08,98.34363412,98.26937547,99.20243069,50.97651422
,Random Forest,0.95,0.15,0.05,99.38195303,99.39393939,99.65818458,51.00123609
,Random Forest,0.8,0.4,0.1,98.39307787,98.30699774,99.24041018,51.14956737
,Random Forest,0.9,0.3,0.08,99.01112485,98.94299736,99.54424611,51.47095179
,Random Forest,0.8,0.4,0.15,98.41779975,98.30763445,99.27838967,51.54511743
,Random Forest,0.95,0.2,0.03,99.20889988,99.1310918,99.65818458,51.71817058
,Random Forest,0.85,0.4,0.01,98.41779975,98.30763445,99.27838967,51.8170581
,Random Forest,0.95,0.1,0.15,99.35723115,99.39370974,99.62020509,51.94066749
,Random Forest,0.9,0.3,0.1,99.11001236,99.05553457,99.5822256,51.96538937
,Random Forest,0.95,0.15,0.08,99.40667491,99.43160288,99.65818458,52.26205192
,Random Forest,0.9,0.3,0.15,99.11001236,99.05553457,99.5822256,52.53399258
,Random Forest,0.95,0.2,0.05,99.28306551,99.28084784,99.62020509,52.58343634
,Random Forest,0.95,0.15,0.1,99.40667491,99.46909367,99.62020509,52.78121137
,Random Forest,0.85,0.4,0.03,98.64029666,98.53162651,99.39232814,52.95426452
,Random Forest,0.85,0.4,0.05,98.64029666,98.56819894,99.35434865,53.20148331
,Random Forest,0.95,0.25,0.01,99.28306551,99.31818182,99.5822256,53.25092707
,Random Forest,0.95,0.2,0.08,99.25834363,99.24328415,99.62020509,53.54758962
,Random Forest,0.85,0.4,0.08,98.68974042,98.56927711,99.43030763,53.79480841
,Random Forest,0.95,0.2,0.1,99.38195303,99.39393939,99.65818458,53.94313968
,Random Forest,0.85,0.4,0.1,98.76390606,98.6440678,99.46828712,53.99258344
,Random Forest,0.95,0.15,0.15,99.38195303,99.39393939,99.65818458,54.11619283
,Random Forest,0.95,0.25,0.03,99.25834363,99.24328415,99.62020509,54.78368356
,Random Forest,0.85,0.4,0.15,98.86279357,98.79290834,99.46828712,54.88257108
,Random Forest,0.95,0.2,0.15,99.40667491,99.43160288,99.65818458,55.52533993
,Random Forest,0.9,0.4,0.01,98.91223733,98.83062995,99.50626662,55.74783684
,Random Forest,0.95,0.3,0.01,99.28306551,99.28084784,99.62020509,56.21755253
,Random Forest,0.95,0.25,0.05,99.45611867,99.46949602,99.69616407,56.76143387
,Random Forest,0.9,0.4,0.03,99.01112485,98.97997733,99.50626662,57.28059333
,Random Forest,0.95,0.25,0.08,99.45611867,99.46949602,99.69616407,57.65142151
,Random Forest,0.9,0.4,0.05,98.98640297,98.94259819,99.50626662,57.79975278
,Random Forest,0.95,0.3,0.03,99.43139679,99.43181818,99.69616407,58.31891224
,Random Forest,0.95,0.25,0.1,99.43139679,99.43181818,99.69616407,58.31891224
,Random Forest,0.9,0.4,0.08,99.0605686,99.01775595,99.54424611,58.86279357
,Random Forest,0.95,0.3,0.05,99.43139679,99.43181818,99.69616407,59.0605686
,Random Forest,0.9,0.4,0.1,99.11001236,99.0926276,99.54424611,59.23362176
,Random Forest,0.9,0.4,0.15,99.11001236,99.0926276,99.54424611,59.55500618
,Random Forest,0.95,0.25,0.15,99.48084054,99.50720243,99.69616407,59.6538937
,Random Forest,0.95,0.3,0.08,99.40667491,99.39416888,99.69616407,60.19777503
,Random Forest,0.95,0.3,0.1,99.50556242,99.50738916,99.73414356,60.66749073
,Random Forest,0.95,0.3,0.15,99.50556242,99.54493743,99.69616407,62.00247219
,Random Forest,0.95,0.4,0.01,99.35723115,99.31895573,99.69616407,62.54635352
,Random Forest,0.99,0.1,0.01,99.6538937,99.62106859,99.84808204,64.02966625
,Random Forest,0.95,0.4,0.03,99.40667491,99.43160288,99.65818458,64.07911001
,Random Forest,0.95,0.4,0.05,99.50556242,99.54493743,99.69616407,65.1421508
,Random Forest,0.95,0.4,0.08,99.48084054,99.50720243,99.69616407,65.6118665
,Random Forest,0.99,0.15,0.01,99.70333745,99.73434535,99.81010254,66.03213844
,Random Forest,0.95,0.4,0.1,99.50556242,99.54493743,99.69616407,66.50185414
,Random Forest,0.95,0.4,0.15,99.50556242,99.58254269,99.65818458,67.39184178
,Random Forest,0.99,0.2,0.01,99.70333745,99.77212305,99.77212305,67.73794808
,Random Forest,0.99,0.1,0.03,99.72805933,99.8100304,99.77212305,68.55377009
,Random Forest,0.99,0.25,0.01,99.72805933,99.77220957,99.81010254,70.03708282
,Random Forest,0.99,0.15,0.03,99.77750309,99.84802432,99.81010254,70.03708282
,Random Forest,0.99,0.1,0.05,99.75278121,99.81010254,99.81010254,71.00123609
,Random Forest,0.99,0.3,0.01,99.67861557,99.7342445,99.77212305,71.44622991
,Random Forest,0.99,0.2,0.03,99.70333745,99.73434535,99.81010254,71.66872682
,Random Forest,0.99,0.15,0.05,99.82694685,99.84813971,99.88606153,71.89122373
,Random Forest,0.99,0.2,0.05,99.77750309,99.81017464,99.84808204,73.59703337
,Random Forest,0.99,0.1,0.08,99.72805933,99.8100304,99.77212305,73.59703337
,Random Forest,0.99,0.25,0.03,99.77750309,99.88593156,99.77212305,73.72064277
,Random Forest,0.99,0.15,0.08,99.80222497,99.84808204,99.84808204,73.96786156
,Random Forest,0.99,0.3,0.03,99.77750309,99.84802432,99.81010254,74.53646477
,Random Forest,0.99,0.1,0.1,99.75278121,99.73454683,99.88606153,74.61063041
,Random Forest,0.99,0.2,0.08,99.75278121,99.81010254,99.81010254,75.42645241
,Random Forest,0.99,0.25,0.05,99.75278121,99.84796655,99.77212305,75.45117429
,Random Forest,0.99,0.3,0.05,99.80222497,99.84808204,99.84808204,75.6736712
,Random Forest,0.99,0.15,0.1,99.80222497,99.84808204,99.84808204,75.69839308
,Random Forest,0.99,0.2,0.1,99.77750309,99.81017464,99.84808204,76.11866502
,Random Forest,0.99,0.4,0.01,99.75278121,99.88588817,99.73414356,76.26699629
,Random Forest,0.99,0.15,0.15,99.90111248,99.92404102,99.92404102,77.05809642
,Random Forest,0.99,0.1,0.15,99.87639061,99.88610478,99.92404102,77.25587145
,Random Forest,0.99,0.25,0.08,99.82694685,99.88601824,99.84808204,77.40420272
,Random Forest,0.99,0.2,0.15,99.80222497,99.81024668,99.88606153,77.99752781
,Random Forest,0.99,0.3,0.08,99.80222497,99.84808204,99.84808204,78.12113721
,Random Forest,0.99,0.3,0.1,99.77750309,99.84802432,99.81010254,78.49196539
,Random Forest,0.99,0.25,0.1,99.77750309,99.88593156,99.77212305,78.76390606
,Random Forest,0.99,0.4,0.03,99.82694685,99.92395437,99.81010254,78.91223733
,Random Forest,0.99,0.4,0.05,99.80222497,99.88597491,99.81010254,79.6538937
,Random Forest,0.99,0.3,0.15,99.85166873,99.84819734,99.92404102,80.59332509
,Random Forest,0.99,0.25,0.15,99.90111248,99.96199164,99.88606153,80.91470952
,Random Forest,0.99,0.4,0.08,99.80222497,99.88597491,99.81010254,81.01359703
,Random Forest,0.99,0.4,0.1,99.82694685,99.92395437,99.81010254,82.02719407
,Random Forest,0.99,0.4,0.15,99.90111248,99.92404102,99.92404102,83.75772559
,SVM,0.8,0.1,0.01,95.57478368,95.47813195,97.83516901,17.03337454
,SVM,0.8,0.15,0.01,95.79728059,95.79769431,97.83516901,21.06304079
,SVM,0.8,0.2,0.01,96.41532756,96.41791045,98.13900494,26.52657602
,SVM,0.8,0.25,0.01,97.00865266,96.90067214,98.55677934,31.37206428
,SVM,0.8,0.3,0.01,97.18170581,97.22534683,98.48082036,36.19283066
,SVM,0.8,0.4,0.01,97.40420272,97.44744745,98.59475883,45.36464771
,SVM,0.8,0.1,0.03,95.87144623,95.66666667,98.10102545,18.26946848
,SVM,0.8,0.15,0.03,96.0197775,95.94795539,98.02506646,22.07663782
,SVM,0.8,0.2,0.03,96.66254635,96.74401198,98.17698443,27.31767614
,SVM,0.8,0.25,0.03,97.10754017,96.94029851,98.67071781,32.13844252
,SVM,0.8,0.3,0.03,97.3053152,97.2659176,98.63273832,36.76143387
,SVM,0.8,0.4,0.03,97.65142151,97.56371814,98.86061527,45.93325093
,SVM,0.8,0.1,0.05,95.94561187,95.87513935,97.98708697,18.83807169
,SVM,0.8,0.15,0.05,96.1433869,96.05801413,98.10102545,22.79357231
,SVM,0.8,0.2,0.05,96.76143387,96.78384443,98.2909229,27.8368356
,SVM,0.8,0.25,0.05,97.15698393,97.01269604,98.67071781,32.43510507
,SVM,0.8,0.3,0.05,97.47836836,97.34380845,98.82263578,36.9592089
,SVM,0.8,0.4,0.05,97.60197775,97.45508982,98.89859476,46.13102596
,SVM,0.8,0.1,0.08,96.04449938,95.84723767,98.17698443,19.50556242
,SVM,0.8,0.15,0.08,96.26699629,96.20253165,98.13900494,23.65883807
,SVM,0.8,0.2,0.08,96.90976514,96.96629213,98.32890239,28.45488257
,SVM,0.8,0.25,0.08,97.33003708,97.05553485,98.89859476,33.30037083
,SVM,0.8,0.3,0.08,97.50309023,97.38023952,98.82263578,37.65142151
,SVM,0.8,0.4,0.08,97.67614339,97.52901535,98.93657425,46.37824475
,SVM,0.8,0.1,0.1,96.19283066,95.95847238,98.2909229,20.61804697
,SVM,0.8,0.15,0.1,96.39060569,96.20958751,98.32890239,24.22744129
,SVM,0.8,0.2,0.1,96.9592089,96.96856287,98.40486137,28.92459827
,SVM,0.8,0.25,0.1,97.37948084,97.12793734,98.89859476,33.49814586
,SVM,0.8,0.3,0.1,97.50309023,97.38023952,98.82263578,37.65142151
,SVM,0.8,0.4,0.1,97.72558714,97.5308642,99.01253323,46.62546354
,SVM,0.8,0.1,0.15,96.21755253,95.95997035,98.32890239,21.21137206
,SVM,0.8,0.15,0.15,96.34116193,96.20676832,98.25294341,23.75772559
,SVM,0.8,0.2,0.15,96.9592089,96.93343306,98.44284087,28.80098888
,SVM,0.8,0.25,0.15,97.35475896,97.12686567,98.86061527,33.39925834
,SVM,0.8,0.3,0.15,97.52781211,97.34579439,98.89859476,37.72558714
,SVM,0.8,0.4,0.15,97.70086527,97.56554307,98.93657425,46.4276885
,SVM,0.85,0.1,0.01,96.66254635,96.53502235,98.40486137,19.72805933
,SVM,0.85,0.15,0.01,96.66254635,96.56972409,98.36688188,23.93077874
,SVM,0.85,0.2,0.01,97.10754017,97.01046338,98.59475883,28.75154512
,SVM,0.85,0.25,0.01,97.47836836,97.45031871,98.7086973,33.64647713
,SVM,0.85,0.3,0.01,97.67614339,97.60029996,98.86061527,38.09641533
,SVM,0.85,0.4,0.01,98.02224969,98.07909605,98.89859476,46.92212608
,SVM,0.85,0.1,0.03,96.86032138,96.82361734,98.40486137,21.08776267
,SVM,0.85,0.15,0.03,96.81087763,96.75130695,98.40486137,24.64771323
,SVM,0.85,0.2,0.03,97.20642769,97.08520179,98.67071781,29.27070457
,SVM,0.85,0.25,0.03,97.62669963,97.56280465,98.82263578,34.3881335
,SVM,0.85,0.3,0.03,97.87391842,97.78611632,98.97455374,38.96168109
,SVM,0.85,0.4,0.03,98.12113721,98.1181784,99.01253323,47.58961681
,SVM,0.85,0.1,0.05,96.73671199,96.67786487,98.36688188,21.4091471
,SVM,0.85,0.15,0.05,96.9592089,96.86333084,98.51879985,25.63658838
,SVM,0.85,0.2,0.05,97.23114957,97.12149533,98.67071781,29.83930779
,SVM,0.85,0.25,0.05,97.72558714,97.56645451,98.97455374,35.03090235
,SVM,0.85,0.3,0.05,97.8986403,97.75112444,99.05051272,39.23362176
,SVM,0.85,0.4,0.05,98.22002472,98.19345126,99.08849221,48.08405439
,SVM,0.85,0.1,0.08,97.05809642,96.86800895,98.67071781,22.99134734
,SVM,0.85,0.15,0.08,96.88504326,96.75494219,98.51879985,25.51297899
,SVM,0.85,0.2,0.08,97.3053152,97.19521316,98.7086973,30.11124845
,SVM,0.85,0.25,0.08,97.7750309,97.67529059,98.93657425,35.62422744
,SVM,0.85,0.3,0.08,97.92336218,97.82363977,99.01253323,39.62917182
,SVM,0.85,0.4,0.08,98.26946848,98.23108769,99.12647171,48.3065513
,SVM,0.85,0.1,0.1,97.03337454,96.86684073,98.63273832,22.86773795
,SVM,0.85,0.15,0.1,97.08281829,96.83426443,98.74667679,26.82323857
,SVM,0.85,0.2,0.1,97.33003708,97.26694122,98.67071781,30.70457355
,SVM,0.85,0.25,0.1,97.82447466,97.74859287,98.93657425,36.19283066
,SVM,0.85,0.3,0.1,98.04697157,97.89947487,99.12647171,40.04944376
,SVM,0.85,0.4,0.1,98.31891224,98.2324182,99.20243069,48.55377009
,SVM,0.85,0.1,0.15,97.25587145,96.98211624,98.86061527,25.11742892
,SVM,0.85,0.15,0.15,97.15698393,96.83779762,98.86061527,27.0210136
,SVM,0.85,0.2,0.15,97.4289246,97.30639731,98.78465629,31.02595797
,SVM,0.85,0.25,0.15,97.99752781,97.86196549,99.08849221,36.93448702
,SVM,0.85,0.3,0.15,98.04697157,97.89947487,99.12647171,40.22249691
,SVM,0.85,0.4,0.15,98.31891224,98.2324182,99.20243069,48.62793572
,SVM,0.9,0.1,0.01,97.50309023,97.45127436,98.74667679,24.22744129
,SVM,0.9,0.15,0.01,97.33003708,97.26694122,98.67071781,27.3671199
,SVM,0.9,0.2,0.01,97.70086527,97.6011994,98.89859476,31.94066749
,SVM,0.9,0.25,0.01,98.04697157,97.97145004,99.05051272,37.15698393
,SVM,0.9,0.3,0.01,98.09641533,98.15373022,98.93657425,41.31025958
,SVM,0.9,0.4,0.01,98.44252163,98.45399698,99.1644512,49.74042027
,SVM,0.9,0.1,0.03,97.75030902,97.56736527,99.01253323,25.56242274
,SVM,0.9,0.15,0.03,97.62669963,97.52716373,98.86061527,28.80098888
,SVM,0.9,0.2,0.03,97.75030902,97.71021021,98.86061527,32.73176761
,SVM,0.9,0.25,0.03,98.14585909,98.01051051,99.1644512,37.82447466
,SVM,0.9,0.3,0.03,98.26946848,98.19481008,99.1644512,41.95302843
,SVM,0.9,0.4,0.03,98.51668727,98.45574388,99.27838967,50.38318912
,SVM,0.9,0.1,0.05,97.7750309,97.60389367,99.01253323,26.32880099
,SVM,0.9,0.15,0.05,97.70086527,97.67267267,98.82263578,29.32014833
,SVM,0.9,0.2,0.05,97.79975278,97.74774775,98.89859476,33.15203956
,SVM,0.9,0.25,0.05,98.17058096,98.08342728,99.12647171,38.66501854
,SVM,0.9,0.3,0.05,98.34363412,98.23308271,99.24041018,42.39802225
,SVM,0.9,0.4,0.05,98.66501854,98.56873823,99.39232814,51.02595797
,SVM,0.9,0.1,0.08,97.75030902,97.56736527,99.01253323,27.3671199
,SVM,0.9,0.15,0.08,97.65142151,97.45699327,98.97455374,29.69097651
,SVM,0.9,0.2,0.08,97.8986403,97.78694674,99.01253323,33.89369592
,SVM,0.9,0.25,0.08,98.29419036,98.08702176,99.31636916,39.30778739
,SVM,0.9,0.3,0.08,98.368356,98.23374671,99.27838967,42.71940667
,SVM,0.9,0.4,0.08,98.66501854,98.60535243,99.35434865,51.37206428
,SVM,0.9,0.1,0.1,97.65142151,97.49251497,98.93657425,27.31767614
,SVM,0.9,0.15,0.1,97.75030902,97.6744186,98.89859476,30.33374536
,SVM,0.9,0.2,0.1,97.97280593,97.86116323,99.05051272,34.21508035
,SVM,0.9,0.25,0.1,98.22002472,98.01274841,99.27838967,38.83807169
,SVM,0.9,0.3,0.1,98.41779975,98.23507323,99.35434865,43.18912237
